TermId;Term;P - Exact Match;R - Exact Match;F - Exact Match;P - Decision Trees;R - Decision Trees;F-Decision Trees;P-Naïve Bayes;R-Naïve Bayes;F-Naïve Bayes;P - MaxEnt;R-MaxEnt;F-MaxEnt;UMLS
8180;Lupus Erythematosus, Systemic;0,285714286;0,005;0,00982801;0,977093603;0,857661294;0,913326652;0,84300146;0,989743236;0,910492558;0,998175169;0,959684167;0,977962665;1
8181;Lupus Nephritis;0,690837179;0,637275768;0,662976435;0,98252737;0,949411032;0,965652722;0,958498707;0,931079714;0,944581935;0,997515948;0,862869432;0,922816451;1
8182;Luria-Nebraska Neuropsychological Battery;0,383458647;0,389312977;0,386363636;0,943766947;0,928845266;0,935717853;0,79898702;0,993015521;0,883620968;1;0,87489011;0,930473236;1
8184;Luteal Cells;0,27086699;0,614914425;0,376074766;0,998177359;0,945895427;0,971315938;0,943464225;0,922808763;0,932989282;1;0,940263475;0,96861084;1
8192;Deception;0,451327434;0,142971566;0,217153285;0,737413331;0,677114372;0,696265869;0,759776058;0,990428092;0,859868313;0,988401237;0,760950373;0,858719912;1
8196;Lymph;0,06373891;0,697459222;0,116803467;0,985712852;0,791729291;0,878114416;0,851535122;0,963130831;0,903888802;0,998738154;0,92454406;0,959872454;1
8199;Lymphadenitis;0,514957983;0,353158137;0,418979899;0,744005896;0,916250439;0,821148587;0,754301198;0,973658096;0,850026443;0,997242298;0,84248468;0,912632306;1
8200;Lymphangiectasis;0,609318996;0,285714286;0,389016018;0,994371946;0,671774509;0,801360568;0,698839551;0,983709749;0,81696057;0,998010935;0,813427495;0,894467851;1
8201;Lymphangiectasis, Intestinal;0;0;0;0,985695142;0,841795811;0,907837251;0,722734545;0,997733617;0,838022242;1;0,85027439;0,917848887;1
8202;Lymphangioma;0,748081264;0,442102455;0,555760523;0,980748743;0,623676636;0,762322809;0,746960356;0,987918192;0,850650066;0,993520131;0,844217673;0,911071006;1
8203;Lymphangiomyoma;0,487179487;0,071428571;0,124590164;0,957828407;0,840293307;0,894494146;0,698139786;0,996687844;0,82084448;1;0,90505698;0,949115325;1
8204;Lymphangiosarcoma;0,873170732;0,549079755;0,674199623;0,984890805;0,766565462;0,861883359;0,687716685;0,98597943;0,810085091;0,998387097;0,863825758;0,924120474;1
8205;Lymphangitis;0,564013841;0,461756374;0,507788162;0,907660013;0,653425423;0,734500291;0,72017951;0,972665253;0,827384342;0,998170194;0,760386318;0,858426797;1
8206;Lymphatic Diseases;0,239130435;0,0011;0,002189926;0,760411204;0,880487891;0,815368169;0,796416857;0,96390386;0,87217766;0,997908452;0,882755833;0,9362266;1
8207;Lymphatic Metastasis;0,173295455;0,0061;0,011785162;0,956940229;0,845872618;0,897972208;0,877525441;0,986681498;0,928897899;0,989733162;0,951124167;0,969822679;1
8208;Lymphatic System;0,552702703;0,123976963;0,202525378;0,868719917;0,83202596;0,835764184;0,822486887;0,956558801;0,884461077;0,997961708;0,869007799;0,92779454;1
8209;Lymphedema;0,810139503;0,422237985;0,555141059;0,973285758;0,660422367;0,778842293;0,754252887;0,986280383;0,854781116;0,995692311;0,7823029;0,874329401;1
8215;Lymphocytes, Null;0,003138732;0,013513514;0,005094244;0,917478134;0,833524527;0,872876217;0,904545738;0,92789462;0,915797775;0,998684211;0,899459459;0,944598764;1
8216;Lymphocytic Choriomeningitis;0,726009265;0,718402096;0,722185648;0,971232489;0,880329623;0,923507359;0,921797439;0,974797771;0,947421312;0,994246849;0,915945505;0,952535883;1
8218;Lymphocytosis;0,440406409;0,528611632;0,480494564;0,989859294;0,700416334;0,820181181;0,755944288;0,982752053;0,854451835;0,996331429;0,856679704;0,920050664;1
8219;Lymphogranuloma Venereum;0,77385159;0,41634981;0,541409147;0,99290186;0,659269759;0,792208567;0,73526202;0,98282208;0,841138302;0,997574901;0,790332615;0,878778571;1
8221;Lymphoid Tissue;0,342312626;0,1868;0,241702788;0,977110061;0,739427691;0,841753991;0,893772687;0,95667531;0,924148385;0,992701706;0,90539;0,946357805;1
8223;Lymphoma;0,107982566;0,5277;0,179279417;0,967841211;0,74245302;0,839919741;0,851332291;0,967087799;0,905494123;0,997159811;0,957435;0,976660877;1
8224;Lymphoma, Follicular;0,755319149;0,021646341;0,042086544;0,994466651;0,859778843;0,922202184;0,945552528;0,899118693;0,921701698;0,994339834;0,840311266;0,907824898;1
8230;Lymphomatoid Granulomatosis;0,807610994;0,694545455;0,746823069;0,985041027;0,819406821;0,894079066;0,705399521;0,990361492;0,823733051;0,986797808;0,849454545;0,911479952;1
8232;Lymphoproliferative Disorders;0,506357517;0,235478261;0,321462488;0,992495471;0,759739839;0,860616713;0,947108663;0,916141901;0,931333258;0,987502424;0,865504529;0,92069201;1
8247;Lysosomes;0,295331267;0,3049;0,300039362;0,874023199;0,791332451;0,815102716;0,859486123;0,986196082;0,918482237;0,999434986;0,945563333;0,971214955;1
8257;Machiavellianism;0,530864198;0,160447761;0,246418338;0,937467056;0,606052854;0,735226698;0,705023199;1;0,826465071;0,997916667;0,826168091;0,902426472;1
8258;Waldenstrom Macroglobulinemia;0,931506849;0,016757023;0,032921811;0,783836746;0,875471322;0,818446318;0,773728238;0,985901147;0,866993852;0,997162074;0,851361356;0,917514308;1
8265;Macrostomia;0,579439252;0,579439252;0,579439252;0,958144103;0,765968568;0,850161814;0,679151368;0,983845662;0,801848152;0,994444444;0,815909091;0,889527741;1
8266;Macula Lutea;0,784810127;0,0101473;0,020035547;0,990515812;0,818645043;0,896385774;0,841541575;0,994060974;0,911447843;0,997437526;0,888971404;0,939462766;1
8267;Acoustic Maculae;0,5;0,004878049;0,009661836;0,998245614;0,83505613;0,908394639;0,924975618;0,942114963;0,933130386;1;0,826904762;0,89827677;1
8268;Macular Degeneration;0,794788801;0,630990621;0,703480877;0,989546522;0,892734404;0,938641733;0,978532916;0,915507574;0,945952562;0,995331378;0,830593785;0,904516972;1
8269;Macular Edema;0,559676332;0,655608215;0,603855948;0,991572945;0,918240897;0,953484465;0,983134967;0,968781924;0,97588818;0,997780091;0,822942216;0,89970865;1
8275;Magnesium Deficiency;0,903940887;0,31145686;0,463286345;0,974178243;0,872345946;0,919999368;0,786229117;0,985095126;0,874423072;0,998732287;0,861328783;0,923153383;1
8286;Malabsorption Syndromes;0,729299363;0,033721101;0,064461647;0,757002275;0,935783264;0,836925584;0,78168151;0,979887527;0,869622446;0,999311534;0,862945624;0,924912529;1
8287;Malacoplakia;0,953379953;0,522349936;0,674917492;0,994999614;0,9539182;0,973993096;0,71270532;0,997354492;0,831182234;0,994811476;0,892145245;0,939297879;1
8289;Malaria, Avian;0;0;0;0,991998671;0,917453899;0,95312301;0,767488047;0,996386337;0,866579034;1;0,875182927;0,931251691;1
8303;Malignant Carcinoid Syndrome;0,830188679;0,056957929;0,106602059;1;0,831113472;0,907735548;0,746003091;0,98863203;0,850242868;0,99853557;0,898342503;0,945024244;1
8304;Malignant Catarrh;0,875;0,022508039;0,043887147;0,979902218;0,966989759;0,973259082;0,898109074;0,999122807;0,945142199;1;0,879677419;0,933871618;1
8305;Malignant Hyperthermia;0,876276512;0,738986419;0,801796945;0,994829696;0,880720691;0,934293387;0,765743639;0,992283279;0,864371447;0,998981056;0,887722338;0,938623547;1
8306;Malingering;0,811643836;0,358186398;0,497029011;0,954822589;0,487356122;0,636912572;0,747483423;0,995425062;0,853765536;0,997604295;0,838848798;0,910382882;1
8309;Mallory-Weiss Syndrome;0,872881356;0,548845471;0,67393675;0,98596292;0,854361024;0,915305443;0,706987781;0,996182296;0,826794964;1;0,896079365;0,943375291;1
8310;Malocclusion;0,300594469;0,1163;0,167712164;0,783975811;0,899700728;0,837851172;0,816617675;0,991190678;0,89546555;0,997781323;0,852948333;0,918624666;1
8311;Malocclusion, Angle Class I;0;0;0;0,977958545;0,881811259;0,927365542;0,921048392;0,998548035;0,958066243;0,997928423;0,816806962;0,893800671;1
8312;Malocclusion, Angle Class II;0;0;0;0,983489465;0,885848021;0,932094141;0,937952539;0,997648079;0,966848241;0,996038377;0,844535512;0,910058609;1
8313;Malocclusion, Angle Class III;0;0;0;0,983194252;0,838147785;0,9046136;0,966871871;0,995834862;0,98112214;0,994706108;0,860718991;0,919588534;1
8317;Malpighian Tubules;0,812619503;0,591098748;0,684380032;0,991638657;0,788755166;0,878534632;0,932547461;0,954648882;0,943293164;0,998039216;0,894386802;0,942512506;1
8321;Mammary Glands, Animal;0;0;0;0,98943537;0,827835653;0,90142506;0,892977613;0,983418628;0,936011408;0,999537208;0,970320833;0,984004703;1
8323;Mammary Arteries;0,658869396;0,128321944;0,214807753;0,971440174;0,930149885;0,950320156;0,96046493;0,942827443;0,951541002;0,992140035;0,876630553;0,929571956;1
8325;Mammary Neoplasms, Experimental;0;0;0;0,961013399;0,875381821;0,916197977;0,904246815;0,984240344;0,942545792;0,997757952;0,968768333;0,982755724;1
8326;Mamillary Bodies;0,409722222;0,070405728;0,120162933;0,953806822;0,753475744;0,841438457;0,889917484;0,992560403;0,938320905;1;0,886001004;0,938298485;1
8328;Man-Machine Systems;0,8;0,010702341;0,021122112;0,968136744;0,454465743;0,618518641;0,802016375;0,99225235;0,886947768;0,985134312;0,73587651;0,83960315;1
8335;Mandibular Condyle;0,868477484;0,192704203;0,315420561;0,996426067;0,839455878;0,911210102;0,890034439;0,995849359;0,939957166;0,995179764;0,880363997;0,932652037;1
8336;Mandibular Diseases;0,166666667;0,000174004;0,000347645;0,975461822;0,802565879;0,880560606;0,762934448;0,988258451;0,861071333;0,993529236;0,814647391;0,892430779;1
8337;Mandibular Fractures;0,901197605;0,261058109;0,404841964;0,984622172;0,845940812;0,909945547;0,77593394;0,991608845;0,8705838;0,996030204;0,830675788;0,904135182;1
8338;Mandibular Injuries;0,347826087;0,009205984;0,01793722;0,979150662;0,757980599;0,854321465;0,726464488;0,985989712;0,836501612;0,996480464;0,775197006;0,869764678;1
8339;Mandibular Neoplasms;0,777777778;0,000970201;0,001937984;0,983796349;0,704374033;0,820951812;0,785801277;0,990320044;0,876279295;0,994509194;0,869695734;0,927279429;1
8342;Mandibulofacial Dysostosis;0,793859649;0,139984532;0,238001315;0,970646078;0,787831828;0,869582729;0,721056551;0,987319147;0,833337339;0,996760562;0,860430531;0,922350211;1
8347;Manifest Anxiety Scale;0,333333333;0,160965795;0,217096336;0,983286132;0,905075046;0,942367588;0,910981519;0,938963287;0,924271535;0,995;0,903755102;0,946288641;1
8363;alpha-Mannosidosis;0,788990826;0,417475728;0,546031746;0,983399726;0,936521833;0,959221705;0,883791164;0,973977522;0,92622583;1;0,893928571;0,940992884;1
8368;Mansonelliasis;0,705882353;0,071856287;0,130434783;0,988176888;0,939810792;0,96317934;0,870096704;0,991054614;0,924515848;0,996666667;0,834816176;0,904696387;1
8369;Manual Communication;0,553191489;0,05338809;0,097378277;0,989036818;0,855587521;0,917375557;0,750267638;0,995819009;0,855510092;1;0,903095238;0,947508835;1
8371;Manubrium;0,244186047;0,392523364;0,301075269;0,968288053;0,799108498;0,874781891;0,693014584;0,991684396;0,815424325;0,991503268;0,823095238;0,895025392;1
8379;Marburg Virus Disease;0,714285714;0,074349442;0,134680135;0,988241687;0,827911454;0,900609586;0,719817474;0,996760286;0,835085377;0,992822967;0,84508547;0,907517018;1
8380;Marek Disease;0,5;0,006010518;0,011878248;0,992245271;0,924302568;0,957046152;0,8693339;0,978981258;0,920824016;0,999710145;0,92756186;0,961570975;1
8385;Marijuana Smoking;0,639593909;0,078848561;0,140389972;0,975739717;0,90367706;0,93807543;0,916106227;0,925408025;0,920641918;0,990956589;0,799039963;0,881585716;1
8388;Marital Therapy;0,786516854;0,170316302;0,28;0,972618054;0,788202697;0,870542502;0,757496451;0,999057092;0,861554887;0,994808519;0,914870181;0,952506106;1
8393;Marriage;0,258493655;0,1263;0,169689641;0,638320432;0,998848901;0,778877618;0,813399243;0,993763426;0,894568498;0,998417534;0,921640833;0,958217518;1
8399;Mass Behavior;0;0;0;0,837446103;0,58464764;0,658953092;0,729700926;0,995918113;0,84213048;0,99625;0,78722973;0,876932689;1
8406;Masseter Muscle;0,687643021;0,415773089;0,518215133;0,974027091;0,880653159;0,924888136;0,95841131;0,919842901;0,938714612;0,99473986;0,899105326;0,943183346;1
8407;Mast Cells;0,435344515;0,5996;0,504437808;0,995368044;0,777143951;0,87280103;0,868403367;0,98812971;0,924395289;0,99920461;0,9481925;0,972071623;1
8410;Masticatory Muscles;0,68956743;0,121325175;0,206345178;0,969855717;0,676131234;0,796690391;0,831970214;0,989890196;0,904064176;0,997154954;0,860295351;0,922382541;1
8413;Mastitis;0,311709114;0,633463542;0,417820719;0,984921658;0,853060893;0,914237378;0,758931775;0,982970739;0,85650715;0,998289254;0,834086826;0,903530098;1
8414;Mastitis, Bovine;0,833333333;0,001905851;0,003803004;0,987310956;0,942999168;0,964641121;0,957203012;0,992878491;0,974706821;0,998552966;0,92501061;0,959620373;1
8417;Mastoiditis;0,771428571;0,417608566;0,541875724;0,993779353;0,587104349;0,738038477;0,737005289;0,989219386;0,844623134;0,99867547;0,768691627;0,866869696;1
8418;Masturbation;0,551351351;0,339716903;0,420401855;0,979548366;0,613929438;0,754461318;0,736161539;0,990947029;0,844704031;0,995362733;0,849762259;0,915539993;1
8425;Maternal Behavior;0,83826087;0,133425606;0,230208955;0,978692615;0,751586449;0,850163858;0,941897762;0,944372161;0,943121602;0,993880145;0,856491299;0,918867034;1
8426;Maternal Deprivation;0,740740741;0,130576714;0,222016651;0,967514772;0,6916224;0,806542592;0,865061151;0,987498335;0,922103106;0,996696885;0,893914667;0,940919357;1
8439;Maxillary Diseases;0,545454545;0,002380952;0,004741209;0,958245801;0,738784404;0,834250729;0,735899389;0,986201361;0,842815627;0,994414473;0,800493197;0,883552815;1
8440;Maxillary Fractures;0,722222222;0,091148116;0,161867704;0,985791002;0,731381694;0,83944211;0,727402116;0,993487725;0,839821466;0,994964288;0,837611899;0,907671477;1
8441;Maxillary Neoplasms;0,75;0,001973684;0,003937008;0,789014457;0,856955353;0,805871671;0,756894135;0,978466224;0,853518957;0,994693991;0,817961623;0,895079426;1
8444;Maxillary Sinus Neoplasms;0,6;0,002162942;0,004310345;0,962543233;0,809300201;0,879020008;0,747126686;0,988826284;0,851039585;0,984271112;0,852053008;0,912108379;1
8446;Maxillofacial Injuries;0,765486726;0,11096857;0,193837535;0,984951689;0,661539822;0,791368497;0,750092989;0,992033411;0,854228297;0,996675655;0,821124554;0,8985999;1
8465;Mechanoreceptors;0,657570423;0,182774651;0,286042504;0,972132106;0,5834326;0,729077353;0,959406265;0,907608616;0,932771081;0,99384529;0,891776763;0,938069301;1
8467;Meckel Diverticulum;0,7890625;0,036265709;0,069344319;0,984888139;0,838292757;0,905652891;0,7537832;0,989855409;0,855788165;0,998329116;0,873589539;0,930502581;1
8471;Meconium Aspiration Syndrome;0,66380789;0,503250975;0,572485207;0,991148776;0,929961144;0,959475242;0,942980583;0,955345802;0,949070394;0,998717387;0,888483026;0,939493917;1
8474;Medial Forebrain Bundle;0,385108086;0,556712963;0,455276858;0,946888623;0,915807144;0,930989462;0,968983509;0,958859952;0,963855033;0,996580972;0,950701818;0,972484763;1
8476;Mediastinal Cyst;0,718518519;0,063857801;0,117291415;0,996405593;0,895492355;0,943235924;0,716607599;0,995538256;0,833310699;0,992580221;0,848837777;0,912067399;1
8477;Mediastinal Diseases;0,653333333;0,017144857;0,033412888;0,995172263;0,757245671;0,860014947;0,72372236;0,991816794;0,836791536;0,995142961;0,85134717;0,915734941;1
8478;Mediastinal Emphysema;0,746666667;0,143774069;0,241119483;0,992904788;0,733104968;0,843357584;0,741197616;0,994590266;0,849373288;0,996596084;0,86298976;0,924280512;1
8479;Mediastinal Neoplasms;0,867256637;0,0098;0,019380995;0,978218234;0,724721285;0,832586501;0,805136249;0,982005713;0,884816192;0,996812259;0,892785833;0,940835144;1
8480;Mediastinitis;0,669332079;0,712925852;0,690441533;0,985088207;0,808811704;0,888019534;0,732857322;0,99168168;0,842723565;0,994169833;0,8346555;0,904821077;1
8531;Megacolon;0,559303591;0,38358209;0,455068614;0,994519338;0,692667755;0,816478388;0,77105262;0,969280552;0,858853521;0,999444957;0,875885928;0,932951858;1
8532;Megacolon, Toxic;1;0,014778325;0,029126214;0,975895461;0,85461659;0,910741269;0,699423258;0,994764474;0,820931342;1;0,881707317;0,933731701;1
8534;Megaloblasts;0,207317073;0,17;0,186813187;0,971199735;0,686618706;0,800422391;0,718279567;0,988900845;0,830085131;1;0,86;0,923391813;1
8537;Meibomian Glands;0,594339623;0,225402504;0,326848249;0,984610301;0,9119866;0,946788463;0,94766516;0,955916798;0,951588318;1;0,853554113;0,918484628;1
8538;Meige Syndrome;0,584269663;0,232142857;0,332268371;0,994310247;0,9299863;0,960901303;0,725569524;0,991148013;0,837326631;1;0,9056917;0,949116795;1
8539;Meigs Syndrome;0,76744186;0,228373702;0,352;0,958373552;0,90156578;0,92870719;0,733048023;0,983768684;0,839511508;1;0,860788177;0,924163352;1
8544;Melanocytes;0,685252452;0,537694171;0,602571269;0,987554448;0,805267617;0,88712654;0,940302274;0,94029366;0,940292517;0,995036303;0,868637392;0,926568357;1
8546;Melanoma, Experimental;0,62962963;0,002949341;0,005871179;0,974701454;0,912249985;0,942415915;0,938860324;0,92906321;0,93391992;0,981923284;0,911798399;0,944572271;1
8547;Melanophores;0,671449067;0,628187919;0,649098474;0,997665116;0,847133654;0,916016031;0,924644761;0,96239244;0,943129818;0,998629616;0,920114114;0,955966802;1
8554;Melioidosis;0,961277832;0,819983485;0,885026738;0,999228102;0,937746154;0,967487531;0,771469775;0,997807929;0,870045745;0,996374407;0,856136233;0,919856026;1
8555;Melitten;1;0,002076125;0,004143646;0,982664322;0,889016217;0,933479659;0,881773363;0,943694882;0,911548314;0,989250062;0,905092529;0,943542805;1
8557;Melorheostosis;0,787162162;0,892720307;0,836624776;0,983275784;0,914281299;0,94719241;0,700388189;0,995357356;0,82209319;1;0,876965812;0,932204522;1
8566;Membranes;0,042702905;0,3532;0,076193763;0,906164912;0,757401413;0,816973702;0,840313906;0,965128064;0,898402294;0,998626389;0,945461667;0,970728755;1
8569;Memory Disorders;0,54954955;0,0305;0,057792515;0,976299229;0,855208851;0,911623136;0,957876207;0,865250981;0,909201455;0,983367533;0,866035833;0,920191121;1
8570;Memory, Short-Term;0,461538462;0,00192534;0,003834683;0,986054624;0,877668114;0,928703661;0,972247316;0,927119547;0,949130666;0,985114499;0,899742881;0,939239908;1
8575;Meniere Disease;0,829787234;0,00682176;0,013532269;0,977558745;0,744020886;0,844751261;0,827045576;0,992012847;0,902036319;0,997793561;0,843169809;0,911388249;1
8576;Meningeal Arteries;0,43697479;0,078787879;0,133504493;0,97706041;0,694253902;0,811541674;0,742876307;0,980979527;0,845379166;0,997119607;0,840767677;0,9078952;1
8577;Meningeal Neoplasms;0,619047619;0,0013;0,002594551;0,999637259;0,724731403;0,840260871;0,929189614;0,975502574;0,951771453;0,984323474;0,8614325;0,917736037;1
8580;Meningism;0,298245614;0,235023041;0,262886598;0,878892864;0,657336413;0,710970203;0,68627706;0,988970397;0,809427302;1;0,771320346;0,867857712;1
8581;Meningitis;0,255269321;0,5995;0,358070778;0,791259734;0,933627201;0,856505856;0,807844703;0,981228729;0,886128649;0,998583013;0,9229525;0,958925303;1
8582;Meningitis, Aseptic;0,65;0,008977901;0,017711172;0,987731257;0,87851397;0,929868751;0,800293331;0,99144037;0,885440483;0,995029472;0,85390249;0,917191552;1
8583;Meningitis, Haemophilus;0,5;0,003301887;0,00656045;0,998201175;0,931124271;0,963486333;0,785590386;0,994146591;0,877595738;0,997918798;0,955154088;0,975616305;1
